"Nome","title","publishedAt","video_id","views"
"Marilia Mendonça","Minha Herança - Marília Mendonça",2013-05-13,"d-YI4ywvxm0",460707
"Marilia Mendonça","Um degrau na escada - Marília Mendonça",2013-05-13,"qPwGefvC2r8",165457
"Marilia Mendonça","Um século sem ti - Matogrosso & Mathias por Marília Mendonça",2013-05-18,"dUCQX2s8EFU",84578
"Marilia Mendonça","Te Esperando - Luan Santana por Marília Mendonça",2013-05-14,"VUz5ZAGpy-8",104147
"Marilia Mendonça","Marília Mendonça - A voz do coração [ Lyric Vídeo ]",2014-11-10,"W1dwp9fi3No",2273740
"Marilia Mendonça","Marília Mendonça - Sentimento Louco [ Vídeo Oficial ]",2014-12-11,"rNfQxtv3Yok",5168244
"Marilia Mendonça","Marília Mendonça - Sentimento Louco  [ Lyric Vídeo ]",2014-11-03,"CjX7Umm9O4M",1124768
"Marilia Mendonça","Marília Mendonça - O que falta em você sou eu [ Lyric Vídeo ]",2014-11-07,"eaWgpXGbJ18",574945
"Marilia Mendonça","Marília Mendonça - Essas nossas brigas [ Lyric Vídeo ]",2014-11-07,"9O3CdvGghKM",305871
"Marilia Mendonça","Marília Mendonça - Me desculpe mas eu sou fiel [ Lyric Vídeo ]",2014-11-07,"P2z494OFRzE",159846
"Marilia Mendonça","Marília Mendonça - Alô porteiro [ Lyric Vídeo ]",2014-11-07,"wPuMX9--sfY",325404
"Marilia Mendonça","Marília Mendonça - O Que Falta Em Você Sou Eu - Vídeo Oficial do DVD",2015-08-07,"CxKRaR6kFYs",74256203
"Marilia Mendonça","Marília Mendonça Impasse Part Henrique e Juliano - Vídeo Oficial do DVD",2015-07-14,"HL_uHQDi_0w",123657242
"Marilia Mendonça","Marília Mendonça - Silêncio - Vídeo Oficial do DVD",2015-07-30,"rEPjVthTNWg",34127188
"Marilia Mendonça","Marília Mendonça - Me Desculpe Mas Eu Sou Fiel - Vídeo Oficial do DVD",2015-08-08,"hP23CNAyPQ4",50249440
"Marilia Mendonça","Marília Mendonça - Como faz com ela - Vídeo Oficial do DVD",2015-07-26,"JPWjJlNtE_w",132981314
"Marilia Mendonça","Marília Mendonça - Entre Quatro Paredes - Vídeo Oficial do DVD",2015-08-17,"TOTV-LPQz4I",42152946
"Marilia Mendonça","Marília Mendonça - Folgado - Vídeo Oficial do DVD",2015-07-29,"2HwD3wliSgw",84238944
"Marilia Mendonça","Marília Mendonça - Quatro e quinze - Vídeo Oficial do DVD",2015-07-29,"RRozxcyu0kI",75406563
"Marilia Mendonça","Marília Mendonça - Hoje Somos Só Metade - Vídeo Oficial do DVD",2015-07-24,"4FDIWr0K6sA",38025381
"Marilia Mendonça","Marília Mendonça - Essas Nossas Brigas - Vídeo Oficial do DVD",2015-08-09,"9B7_KTYrTeM",57325097
"Marilia Mendonça","Marília Mendonça - O Que É Amor Pra Você - Vídeo Oficial do DVD",2015-07-21,"wqtRqLWe8Uo",81531343
"Marilia Mendonça","Marília Mendonça - Sentimento Louco - Vídeo Oficial do DVD",2015-08-06,"mdiX9gfiBjU",161110923
"Marilia Mendonça","Marília Mendonça - Infiel - Vídeo Oficial do DVD",2015-07-25,"eCyMh-mZ1B0",332446636
"Marilia Mendonça","Marília Mendonça - Meu Cupido é Gari - Vídeo Oficial do DVD",2015-08-14,"cUsYWdJzmeM",91795494
"Marilia Mendonça","Marília Mendonça - Alô Porteiro - Vídeo Oficial do DVD",2015-08-05,"a1w0lsZX8Lk",152223701
"Marilia Mendonça","Marília Mendonça - Esse Cara Aqui Do Lado - Vídeo Oficial do DVD",2015-07-27,"M0y38wobAyo",57199405
"Marilia Mendonça","Marilia Mendonça - Me desculpe mas eu sou fiel [ Vídeo Oficial ]",2015-01-19,"Ew-R9NtK0Yk",938728
"Marilia Mendonça","Marília Mendonça - Alô porteiro",2015-06-25,"KFJIBTeUMF8",467171
"Marilia Mendonça","Marília Mendonça - Eu Sei De Cor #MariliaMendoncaEuSeiDeCor (Agora é que são elas)",2016-08-25,"2QTCKfVN1ZE",89341180
"Marilia Mendonça","Marília Mendonça - O Que é Que Você Viu Em Mim - Vídeo Oficial 2016",2016-04-29,"b0BgEGNnOaM",33320394
"Marilia Mendonça","Marília Mendonça - Não Casa Não - Vídeo Oficial 2016",2016-04-20,"GLIn9ohPm_o",23568852
"Marilia Mendonça","Marília Mendonça - Saudade Do Meu Ex #MariliaMendoncaSaudadeDoMeuEX (Agora é que são elas)",2016-09-08,"TMar-QdQPlc",47552995
"Marilia Mendonça","Marília Mendonça - Pare o Avião - Vídeo Oficial 2016",2016-05-04,"Um9pCMAWd6s",12535241
"Marilia Mendonça","Marília Mendonça – Folgado #MariliaMendoncaAgoraéQueSaoElas",2016-09-22,"4i31JcAoM2U",4665557
"Marilia Mendonça","Marília Mendonça - Eu Sei De Cor - DVD Realidade",2016-10-20,"sS2yCCi2Mek",235999362
"Marilia Mendonça","Marília Mendonça – Infiel #MariliaMendoncaAgoraéQueSaoElas",2016-09-22,"lWv-Mm8xKig",7067250
"Marilia Mendonça","Marília Mendonça - Teaser do DVD Realidade - #DvdRealidadeDeMariliaMendonca",2016-10-25,"tn1jLUFoEr0",1165191
"Marilia Mendonça","Marília Mendonça - De Quem É A Culpa? - DVD Realidade",2017-01-13,"5hnSlCygsTs",63771272
"Marilia Mendonça","Marília Mendonça part. Henrique e Juliano – Mudou A Estação - DVD Realidade",2017-01-27,"-IYIVmoEXa8",25736054
"Marilia Mendonça","Marília Mendonça - Não Casa Não - DVD Realidade",2017-01-27,"Kcfjhr3rIGg",8993926
"Marilia Mendonça","Marília Mendonça – Perto de Você - DVD Realidade",2017-01-20,"3MRej_lv4ks",11974466
"Marilia Mendonça","Marília Mendonça – Até o Tempo Passa - DVD Realidade",2017-01-20,"BgcsPtsJTmI",11813280
"Marilia Mendonça","Marília Mendonça - Amante Não Tem Lar - DVD Realidade",2017-01-13,"OT7PpQEz7rc",54615963
"Marilia Mendonça","Marília Mendonça – Se Ame Mais - DVD Realidade",2017-02-10,"UudUvcOZyMw",6196860
"Marilia Mendonça","Marília Mendonça – Sofrendo Por 3 - DVD Realidade",2017-01-27,"IvPWEdnpWHU",7772259
"Marilia Mendonça","Marília Mendonça - Traição Não Tem Perdão - DVD Realidade",2017-01-13,"MHE3lM6nStU",34408674
"Marilia Mendonça","Marília Mendonça – Nem Foi e Já Voltou - DVD Realidade",2017-02-03,"K6ScoGai3A0",7322762
"Marilia Mendonça","Marília Mendonça – Por Mais 3 Horas - DVD Realidade",2017-02-03,"ivlDh1YEi6U",5562366
"Marilia Mendonça","Marília Mendonça – Ei Saudade - DVD Realidade",2017-01-20,"f9C9aBUQVOg",12041434
"Marilia Mendonça","Marília Mendonça – Olha Só Você - DVD Realidade",2017-02-03,"OWSDq4_8NiA",8404529
"Marilia Mendonça","Marília Mendonça – A Gente Não Se Aguenta – DVD Realidade",2017-02-10,"Way9cIOUs4k",4800632
"Marilia Mendonça","Marília Mendonça – A Gente Não Tá Junto – DVD Realidade",2017-02-17,"etsjaEmLSfA",5026642
"Marilia Mendonça","Marília Mendonça - Saudade Do Meu Ex - DVD Realidade",2017-02-17,"dHcpB3DsFyM",2484515
"Marilia Mendonça","Marília Mendonça – Eu Não Sou Novela - DVD Realidade",2017-02-10,"NN3_g4T3Kok",2988108
"Marilia Mendonça","Marília Mendonça - Infiel - DVD Realidade",2017-02-17,"1teK3Gj0jJc",2074922
"Marilia Mendonça","Maykow & Bruno part. Marília Mendonça - Eu Tô Com Ismo [Vídeo Oficial]",2017-02-03,"WKTzT93W6BA",8296098
"Marilia Mendonça","Marília Mendonça - Eu Sei De Cor  | Prêmio YouTube Carnaval 2017",2017-03-09,"ZzKgAynPBEw",337431
"Maiara e Maraisa","Maiara & Maraisa - No Dia Do Seu Casamento (Clipe)",2013-10-17,"mzsKRKwWKPg",7478224
"Maiara e Maraisa","Maiara & Maraisa - Amores da Minha Vida",2013-10-16,"WR9XiYOdxRE",449071
"Maiara e Maraisa","Maiara & Maraisa -  No Dia Do Seu Casamento",2013-08-09,"Snro5asx4A4",1119775
"Maiara e Maraisa","Maiara & Maraisa - Níveis de Bebida",2013-10-16,"vmuxAtyzy1I",362787
"Maiara e Maraisa","Maiara & Maraisa - Sem Tirar a Roupa",2013-10-16,"omHHWxNyQAM",331467
"Maiara e Maraisa","Maiara & Maraísa - Encontro com o Passado",2013-10-16,"7fuV1OI7Sak",155751
"Maiara e Maraisa","Maiara & Maraisa - Show Completo",2014-03-28,"mlj15k9Kre0",530090
"Maiara e Maraisa","Maiara & Maraisa - É Rolo part. (Jorge & Mateus)",2014-05-27,"4HUDn2NtZJ8",1252756
"Maiara e Maraisa","Maiara & Maraisa - Cuida Bem Dela (Nossas Canções)",2014-09-26,"Bp3DuduwfOE",185699
"Maiara e Maraisa","Maiara & Maraisa - Dois Idiotas (Lançamento 2014)",2014-07-24,"iaEHPGcE3n4",950935
"Maiara e Maraisa","Maiara & Maraisa - Open Bar",2014-01-14,"6tuZa3JSdN4",429780
"Maiara e Maraisa","Maiara & Maraisa - Show Completo",2014-01-14,"vmHuTxavIzU",361972
"Maiara e Maraisa","Maiara & Maraisa - Você Se Transformou",2014-12-16,"e8gVC14HAZc",289043
"Maiara e Maraisa","Maiara & Maraisa - A Pessoa Errada",2014-02-07,"WyyZ9ZaZcdA",250752
"Maiara e Maraisa","Maiara & Maraisa - Medo Bobo (Ao Vivo em Goiânia)",2015-08-16,"Jzl_nrTkfIM",324276776
"Maiara e Maraisa","Maiara & Maraisa - Se Olha No Espelho (part. Cristiano Araújo) [Ao Vivo em Goiânia]",2015-07-03,"xtP_rv0n198",117662326
"Maiara e Maraisa","Maiara e Maraisa - Te Procurava De Novo - (Ao Vivo em Goiânia)",2015-10-06,"ZVWZtuKKm24",35311596
"Maiara e Maraisa","Maiara & Maraisa - Luz de Velas (Ao Vivo em Goiânia)",2015-07-31,"AXWdgyaGYQs",11918257
"Maiara e Maraisa","Maiara & Maraisa - Fala a Verdade (part. Jorge & Mateus) [Ao Vivo em Goiânia]",2015-06-23,"NI2ZwG2KdOI",73267964
"Maiara e Maraisa","Maiara e Maraisa - Quase Um Casal (Ao Vivo em Goiânia)",2015-09-24,"edDIoPdiAAg",51826111
"Maiara e Maraisa","Maiara e Maraisa - No Dia Do Seu Casamento (Ao Vivo em Goiânia)",2015-10-27,"Q9q0tDPi6D4",41755013
"Maiara e Maraisa","Maiara e Maraisa - Dois idiotas - Part. Bruno e Marrone (Ao Vivo em Goiânia)",2015-09-22,"FU-RT_ENu88",49561431
"Maiara e Maraisa","Maiara e Maraisa - Mexidinho (Ao Vivo em Goiânia)",2015-09-28,"2tHUqEdQTqA",41156943
"Maiara e Maraisa","Maiara e Maraisa - Encontro Com O Passado (Ao Vivo em Goiânia)",2015-10-01,"mI2AORZppuw",37549188
"Maiara e Maraisa","Maiara e Maraisa - Motel part. Marília Mendonça (Ao Vivo em Goiânia)",2015-10-02,"LNBilHFezTQ",73657520
"Maiara e Maraisa","Maiara e Maraisa - Show Completo (Ao Vivo em Goiânia)",2015-10-15,"NGkmSj4_RJQ",18614004
"Maiara e Maraisa","Maiara e Maraisa - Sem Tirar A Roupa (Ao Vivo em Goiânia)",2015-10-26,"yZVqk1eJMrk",28702408
"Maiara e Maraisa","Maiara e Maraisa - Você Se Transformou (Ao Vivo em Goiânia)",2015-10-20,"xkvrATfJZfY",31454144
"Maiara e Maraisa","Maiara & Maraisa - 10% (Ao Vivo em Goiânia)",2015-07-16,"JybMBMTHWP8",338604427
"Maiara e Maraisa","Maiara e Maraisa - Turma do AA (Ao Vivo em Goiânia)",2015-10-13,"fNAk5qPoxAM",17458452
"Maiara e Maraisa","Maiara e Maraisa - É Rolo (Ao Vivo em Goiânia)",2015-11-03,"ETqAigVI4jM",17404192
"Maiara e Maraisa","Maiara e Maraisa - Pessoa Errada [Ao Vivo em Goiânia]",2015-11-16,"lPXinWn-azQ",40253979
"Maiara e Maraisa","Maiara & Maraisa - Voz Marcante (José Rico)",2015-03-05,"SrmVZCmYux8",137385
"Maiara e Maraisa","Maiara e Maraisa - Você Faz Falta Aqui (Agora é que são elas) [Vídeo Oficial]",2016-08-18,"6eeIb4byI-A",58340446
"Maiara e Maraisa","Maiara e Maraisa - Cruzando Os Dedos #MaiaraeMaraisaCruzandoOsDedos (Agora é que são elas)",2016-09-01,"BU-eczkykzo",28593116
"Maiara e Maraisa","Maiara e Maraisa - ""Medo Bobo"" #MaiaraeMaraisaAgoraéQueSaoElas",2016-09-15,"EQx0-ebx9ag",15694272
"Maiara e Maraisa","Maiara e Maraisa - Cruzando Os Dedos - DVD Ao Vivo Em Campo Grande",2016-11-18,"QnXR_HbohgA",7900028
"Maiara e Maraisa","Maiara e Maraisa - Você Faz Falta Aqui - DVD Ao Vivo Em Campo Grande",2016-11-07,"_pD1nR2qqPg",78178362
"Maiara e Maraisa","Maiara e Maraisa - 10% #MaiaraeMaraisaAgoraéQueSaoElas",2016-09-15,"ZsLD-3lP0oU",6415121
"Maiara e Maraisa","Maiara e Maraisa – Bengala e Crochê - DVD Ao Vivo Em Campo Grande",2017-01-13,"gEhLchr8ZYo",24074506
"Maiara e Maraisa","Maiara e Maraisa – Sorte Que Cê Beija Bem - DVD Ao Vivo Em Campo Grande",2017-01-13,"soC-46cfs_w",49961828
"Maiara e Maraisa","Maiara e Maraisa –  Melhor Terminar - DVD Ao Vivo Em Campo Grande",2017-01-20,"Jmf1c2AsAhA",13586405
"Maiara e Maraisa","Maiara e Maraisa – Disk Sexy - DVD Ao Vivo Em Campo Grande",2017-01-20,"n92GUgdhtT4",7125737
"Maiara e Maraisa","Maiara e Maraisa – Se Seu Coração Falasse - DVD Ao Vivo Em Campo Grande",2017-01-20,"_Jz2ZwLOw88",9573254
"Maiara e Maraisa","Maiara e Maraisa – Comé Que Larga Desse Trem - DVD Ao Vivo Em Campo Grande",2017-02-21,"mbOI8x4dea8",2618492
"Maiara e Maraisa","Maiara e Maraisa – Casalzinho Butequeiro - DVD Ao Vivo Em Campo Grande",2017-02-10,"WGhgzkySh0A",3220628
"Maiara e Maraisa","Maiara e Maraisa – Sob Nova Direção - DVD Ao Vivo Em Campo Grande",2017-01-13,"FKTU6WDWW0k",22473727
"Maiara e Maraisa","Maiara e Maraisa – Lágrimas - DVD Ao Vivo Em Campo Grande",2017-01-27,"CGr9v1Zq6bw",4558795
"Maiara e Maraisa","Maiara e Maraisa – Sem Legenda - DVD Ao Vivo Em Campo Grande",2017-01-27,"eSP_dcg5pE4",2394417
"Maiara e Maraisa","Maiara e Maraisa – Quando Assunto é Cama - DVD Ao Vivo Em Campo Grande",2017-02-10,"I9FloIDdkuI",2880893
"Maiara e Maraisa","Maiara e Maraisa – Campo Minado - DVD Ao Vivo Em Campo Grande",2017-02-10,"Gobegmm3KXg",1704414
"Maiara e Maraisa","Maiara e Maraisa – Eu Tenho Nojo - DVD Ao Vivo Em Campo Grande",2017-02-03,"WghFis8MzRY",2091145
"Maiara e Maraisa","Maiara e Maraisa – Coração Programado - DVD Ao Vivo Em Campo Grande",2017-02-17,"jzxTo5IuOoA",1761571
"Maiara e Maraisa","Maiara e Maraisa – 5 Minutos ou 50 Anos - DVD Ao Vivo Em Campo Grande",2017-02-17,"WK3stcmH6yc",1952673
"Maiara e Maraisa","Maiara e Maraisa – Por Telefone Não - DVD Ao Vivo Em Campo Grande",2017-01-27,"Bq7B-12raBU",2938865
"Maiara e Maraisa","Maiara e Maraisa – Bagunça Arrumada - DVD Ao Vivo Em Campo Grande",2017-02-03,"fUARbNngaEs",1820396
"Maiara e Maraisa","Maiara e Maraisa – Medo Bobo - DVD Ao Vivo Em Campo Grande",2017-03-17,"h14edGi7pTA",1492194
"Maiara e Maraisa","Maiara e Maraisa - 10% - DVD Ao Vivo Em Campo Grande",2017-02-17,"zpOSJ22Ai7s",1239556
"Maiara e Maraisa","Maiara e Maraisa – Combina Demais - DVD Ao Vivo Em Campo Grande",2017-03-17,"0JeNBLrycew",1219334
"Simone e Simaria","Simone & Simaria - Regime Fechado (Ao Vivo)",2016-10-19,"b_cNrFAVMTo",48335617
"Simone e Simaria","Simone & Simaria - Amor Mal Resolvido ft. Jorge & Mateus",2016-08-05,"M6mPU3zFM_k",101388903
"Simone e Simaria","Simone & Simaria - Duvido Você Não Tomar Uma (Ao Vivo)",2016-10-28,"-Bpvk6wIHus",15164110
"Simone e Simaria","Simone & Simaria - 126 Cabides",2016-08-23,"dcOzCdvp3iI",50044978
"Simone e Simaria","Simone & Simaria - 126 Cabides (Ao Vivo)",2016-09-30,"m2w90FSkKzc",12883886
"Simone e Simaria","Simone & Simaria - Quando O Mel É Bom (Ao Vivo)",2016-11-04,"JQclOn7P9Ew",5751387
"Simone e Simaria","Simone & Simaria - Meu Violão E O Nosso Cachorro (Ao Vivo)",2016-10-14,"R-SYPx9424I",2420253
"Simone e Simaria","Simone & Simaria - Duvido Você Não Tomar Uma (Lyric Video)",2016-07-11,"xuX-BeLLRnk",2894035
"Simone e Simaria","Simone & Simaria - Loka ft. Anitta",2017-01-06,"UrT0zCmsN8c",254673723
"Simone e Simaria","Simone & Simaria - Amando Por Um (Ao Vivo)",2017-02-24,"JQkG6uc46Cw",4140628
"Simone e Simaria","Simone & Simaria - Chora Boy (Ao Vivo)",2017-03-24,"LTYb2FnzYkY",1806908
"Simone e Simaria","Simone & Simaria - Amor De Motel (Ao Vivo)",2017-03-10,"hlO4VPu9Wvg",2538043
"Simone e Simaria","Simone & Simaria - Quem Me Viu Mentiu (Ao Vivo)",2017-02-24,"GhIMluGyYVU",3246972
"Simone e Simaria","Simone & Simaria - Fica Com Essa Bandida (Ao Vivo)",2017-03-10,"Fr6eetmhTcc",4170663
"Simone e Simaria","Simone & Simaria, Bruno & Marrone - Te Amo Chega Dá Raiva (Ao Vivo)",2017-03-10,"xczkAt-lUBk",1392178
"Simone e Simaria","Simone & Simaria - Agora E Sempre (Ao Vivo)",2017-02-24,"XdHrHDwxOQU",2597972
"Simone e Simaria","Simone & Simaria - Legítima Defesa (Ao Vivo)",2017-03-24,"QhOxnZOhPf0",1477083
"Naiara Azevedo","Naiara Azevedo - Coitado",2011-03-29,"QlODF8Z5emo",2697881
"Naiara Azevedo","Naiara Azevedo canta Coitado no Programa da Eliana",2011-08-15,"NB1uTgPf_Hc",640680
"Naiara Azevedo","NAIARA AZEVEDO ( COITADO ) E AMARILDO BORGES  MUSICO E COMPOSITOR",2011-04-27,"-oX5FH9kqTo",21273
"Naiara Azevedo","Naiara Azevedo - Você Você  OFICIAL",2011-09-13,"O3S5v6jT_CE",54079
"Naiara Azevedo","Naiara Azevedo - Se O Coração Dispara",2011-03-26,"FNVisy9JvZg",38404
"Naiara Azevedo","Naiara Azevedo - Exclusividade",2011-03-26,"1V24jj4qKMM",26724
"Naiara Azevedo","Naiara Azevedo - Glacial",2011-03-26,"13UwnyZ6Jhs",11213
"Naiara Azevedo","Naiara Azevedo - Fique Aí Com Suas Primas",2011-03-26,"rHG0XySlO4I",65104
"Naiara Azevedo","Naiara Azevedo - Se Liga",2011-03-26,"HaDODjiCPEc",88541
"Naiara Azevedo","Naiara Azevedo - Carapuça",2011-03-26,"l1CaxLLfD6g",27137
"Naiara Azevedo","Show Naiara Azevedo em Minas Gerais dia 20/11/2011 Grande Vale Fm.",2011-11-23,"jTKB5S1cjjA",16312
"Naiara Azevedo","Naiara Azevedo e Marcelo - Amor Rebelde",2011-06-30,"U5XB5rra3IY",5092
"Naiara Azevedo","Naiara Azevedo - Vai Procurar Outra",2011-03-26,"-PX3g8ZYcdw",38675
"Naiara Azevedo","Naiara Azevedo - Me Enganar",2011-03-26,"3POPMq2GZj8",53886
"Naiara Azevedo","Abertura do show Naiara Azevedo Com Você Você.",2011-11-23,"5l-WsFAq-Hs",4802
"Naiara Azevedo","A Mamãe Chegou - Naiara Azevedo [OFICIAL]",2012-02-29,"voEdZfLz9_M",1293314
"Naiara Azevedo","Naiara Azevedo Coitado DVD",2012-09-21,"2nNQv4edCIY",5642
"Naiara Azevedo","Naiara Azevedo e Mr Catra  Mulher Não Trai (clipe Oficial) HD",2013-10-29,"OKZRBt_Bw5k",7097924
"Naiara Azevedo","Naiara Azevedo Mamãe Passou Pimenta (Clipe Oficial DVD HD)",2013-12-13,"OtrzH2OCEJA",2014635
"Naiara Azevedo","Naiara Azevedo - Uma chance pra nós dois (Part. Humberto e Ronaldo)",2013-04-11,"3447Hd_rECM",966891
"Naiara Azevedo","Naiara Azevedo - Cabeça de gado",2013-04-11,"d5w9jlBt_bQ",385935
"Naiara Azevedo","Naiara Azevedo - Tá querendo me amar (Part. Zé Ricardo e Thiago)",2013-11-26,"o4V7DhkrP8Y",134240
"Naiara Azevedo","Naiara Azevedo na estrada",2013-08-02,"Idi01o9kANA",30257
"Naiara Azevedo","O GIGANTE ACORDOU - Naiara Azevedo",2013-06-19,"iyrpqnRwR2c",16195
"Naiara Azevedo","TEASER NAIARA AZEVEDO (OFICIAL HD)",2013-10-22,"eyoHcpNtBjQ",6257
"Naiara Azevedo","Naiara Azevedo - Canal oficial Youtube",2013-04-26,"-COGuDCPQdQ",9967
"Naiara Azevedo","Naiara Azevedo  - Mamãe Passou Açucar em Mim",2013-04-11,"eRlUz8WYZts",125044
"Naiara Azevedo","Naiara Azevedo - Recado com carinhos pros meus xuxus",2013-04-11,"2XGzFzg1jJw",14550
"Naiara Azevedo","Naiara Azevedo Se Quer a Verdade (Clipe Oficial DVD HD)",2014-01-25,"1CV0sCfOkbY",12384669
"Naiara Azevedo","Naiara Azevedo Gota D''Água (Clipe Oficial DVD HD)",2014-01-13,"1Kftoi7O3YQ",3154021
"Naiara Azevedo","Naiara Azevedo Chumbo Trocado Não Dói (Clipe Oficial DVD HD)",2014-01-23,"xqu0C398oRs",2575948
"Naiara Azevedo","Naiara Azevedo - OBRIGADO MÃE (Clipe Oficial)",2014-04-04,"s0D9BcIpRPw",2278371
"Naiara Azevedo","Naiara Azevedo Nó na Garganta (Clipe Oficial DVD HD)",2014-01-25,"id7pvSo0JFg",1499501
"Naiara Azevedo","Naiara Azevedo COITADO (Clipe Oficial DVD HD)",2014-01-23,"cus-lGN0vds",3437435
"Naiara Azevedo","Naiara Azevedo Part: Thiago Brava Vai Ser De Enlouquecer (Clipe Oficial DVD HD)",2014-01-16,"GL_fIz9TbHI",3046295
"Naiara Azevedo","Naiara Azevedo Louca e Prática (Clipe Oficial DVD HD)",2014-01-23,"Jxy-U_GrnhQ",2179848
"Naiara Azevedo","Naiara Azevedo - Pianinho Caladinho Clipe Oficial",2014-08-27,"JLrNUyXmmjY",3487080
"Naiara Azevedo","Naiara Azevedo QUEM FALA NÃO FAZ (Clipe Oficial DVD) HD",2014-01-10,"6Pg-jyzfqC4",2096252
"Naiara Azevedo","Naiara Azevedo É Todo Seu (Clipe Oficial DVD HD)",2014-01-25,"dZdyxA_EImI",929183
"Naiara Azevedo","Naiara Azevedo A Máscara Caiu (Clipe Oficial DVD HD)",2014-01-25,"sQgaJIX7NL8",1075182
"Naiara Azevedo","Naiara Azevedo MODÃO  (Clipe Oficial DVD HD)",2014-01-23,"AutzmvchBOo",1232723
"Naiara Azevedo","Naiara Azevedo Experimenta (Clipe Oficial DVD HD)",2014-01-25,"vKsbQ350hIM",1784696
"Naiara Azevedo","Naiara Azevedo Favorita (Clipe Oficial DVD HD)",2014-01-15,"EfqU2iIc65Y",881802
"Naiara Azevedo","Naiara Azevedo - Part: João Neto & Frederico (Gota DÁgua)",2014-05-01,"ZwuOCURUcA0",189282
"Naiara Azevedo","Naiara Azevedo DESAPEGA (Clipe Oficial DVD HD)",2014-01-25,"lvlSw8b4TzM",558343
"Naiara Azevedo","Naiara Azevedo (Eu te Esperarei)",2014-08-18,"VYA79mgz-I0",196947
"Naiara Azevedo","Naiara Azevedo Exclusividade (Clipe Oficial DVD HD)",2014-01-25,"BzwhiMcpRMk",910137
"Naiara Azevedo","Naiara Azevedo - Até você voltar (Henrique e Juliano)",2014-11-27,"G_x6x_9mi-s",85020
"Naiara Azevedo","72 HORAS COM NAIARA AZEVEDO",2014-09-10,"hVVc8EAYjkM",89194
"Naiara Azevedo","Naiara Azevedo (Resposta lepo lepo)",2014-03-04,"EElRzn40_aI",675996
"Naiara Azevedo","Naiara Azevedo - Outubro Rosa",2014-10-14,"Z1zmOhuzVm4",11031
"Naiara Azevedo","Naiara Azevedo - O Que eu Mais Queria",2015-04-08,"5szbGUM6QPo",13100123
"Naiara Azevedo","Naiara Azevedo - Sinal Vermelho",2015-09-09,"pJfiGk8z5gg",18197814
"Naiara Azevedo","Naiara Azevedo - Ex do seu atual (Clipe Oficial)",2015-12-23,"beMDvGQFQ-0",81625313
"Naiara Azevedo","Naiara Azevedo - Vou te Trair",2015-06-15,"pe6J0rorfgA",31561185
"Naiara Azevedo","Naiara Azevedo Bota a Cara no Sol",2015-03-17,"HFL5zgrlC8M",2658502
"Naiara Azevedo","Naiara Azevedo - Sabor de Mel (Cover)",2015-07-01,"xKW9vNXR7is",406517
"Naiara Azevedo","Naiara Azevedo    Part: João Neto e Frederico - GOTA D` AGUA",2015-02-03,"zQEaD9vdDuE",100647
"Naiara Azevedo","Naiara Azevedo - Making Jacques Janine - Londrina/PR",2015-10-08,"U3mp-nCYEkw",41904
"Naiara Azevedo","Naiara Azevedo (Bastidores)",2015-08-26,"7eCEMUvuMlM",7677
"Naiara Azevedo","Naiara Azevedo - 03/10 Itamonte/MG",2015-10-07,"H9KcLhRH56E",11658
"Naiara Azevedo","Naiara Azevedo - 02/10 Londrina/PR",2015-10-07,"F6t-YBc0SSs",13353
"Naiara Azevedo","Naiara Azevedo - Ele Não Merece A Gente part. Paula Mattos (Clipe Oficial)",2016-06-21,"suM-7qb1QBE",26825287
"Naiara Azevedo","Naiara Azevedo - Entre Ela E Eu (Clipe Oficial)",2016-06-24,"KfYEfHFc11o",13089279
"Naiara Azevedo","Naiara Azevedo - Tantos Planos (Clipe Oficial)",2016-06-15,"nMnvHDS7WgQ",20822602
"Naiara Azevedo","Naiara Azevedo - Radinho do Seu Zé (Clipe Oficial) [DVD Totalmente Diferente]",2016-05-04,"hNnqmuT0HUg",22106308
"Naiara Azevedo","Naiara Azevedo - O Nome Dela É Rapariga (Clipe Oficial)",2016-05-18,"QykDL9kWq24",22973704
"Naiara Azevedo","Naiara Azevedo - Ela Só Quer Viajar Part. Thiago Brava",2016-07-05,"54Qrbo0CpPM",7573004
"Naiara Azevedo","Naiara Azevedo Ft. Zé Neto e Cristiano - Inquilino (Clipe Oficial)",2016-04-25,"rhj88UBZdwQ",26005499
"Naiara Azevedo","Naiara Azevedo - Você Não Presta (Clipe Oficial)",2016-06-28,"nwHxWbS9OVg",9087103
"Naiara Azevedo","50 Reais - Naiara Azevedo Ft. Maiara e Maraisa (Clipe Oficial)",2016-04-15,"yjLz5bPhCoI",30023149
"Naiara Azevedo","Naiara Azevedo - Aqui Pro Meu Ex (Clipe Oficial)",2016-07-01,"duyPNRicw7g",9285627
"Naiara Azevedo","Naiara Azevedo - Primeiro Gole (Clipe Oficial)",2016-07-15,"d4WyMkHTgLA",2367931
"Naiara Azevedo","Naiara Azevedo - Parceira de Copo (Clipe Oficial)",2016-07-22,"abGFBYyoYuM",2771187
"Naiara Azevedo","Naiara Azevedo - Motel Tá Lotado part. Maykow e Bruno (Clipe Oficial)",2016-07-19,"cUidqk61hNk",2375362
"Naiara Azevedo","Naiara Azevedo - Cadê Você Aqui Comigo (Clipe Oficial)",2016-07-12,"szhvClUoOrg",1818021
"Naiara Azevedo","Naiara Azevedo - Na Estrada - Itapaci/GO",2016-08-15,"-5Vq_ltvBbg",186163
