"title","publishedAt","video_id","videos_stats","viewCount","likes","dislikes","name"
"Marília Mendonça - Alô porteiro [ Lyric Vídeo ]","2014-11-07","wPuMX9--sfY","list(id = ""wPuMX9--sfY"", viewCount = ""326461"", likeCount = ""2975"", dislikeCount = ""74"", favoriteCount = ""0"", commentCount = ""174"")","326461","2975","74","Marilia Mendonça"
"Marília Mendonça - O Que Falta Em Você Sou Eu - Vídeo Oficial do DVD","2015-08-07","CxKRaR6kFYs","list(id = ""CxKRaR6kFYs"", viewCount = ""75002867"", likeCount = ""315136"", dislikeCount = ""9199"", favoriteCount = ""0"", commentCount = ""12762"")","75002867","315136","9199","Marilia Mendonça"
"Marília Mendonça - Silêncio - Vídeo Oficial do DVD","2015-07-30","rEPjVthTNWg","list(id = ""rEPjVthTNWg"", viewCount = ""34733265"", likeCount = ""103826"", dislikeCount = ""3166"", favoriteCount = ""0"", commentCount = ""3818"")","34733265","103826","3166","Marilia Mendonça"
"Marília Mendonça - Como faz com ela - Vídeo Oficial do DVD","2015-07-26","JPWjJlNtE_w","list(id = ""JPWjJlNtE_w"", viewCount = ""134020289"", likeCount = ""504443"", dislikeCount = ""18339"", favoriteCount = ""0"", commentCount = ""21197"")","134020289","504443","18339","Marilia Mendonça"
"Marília Mendonça Impasse Part Henrique e Juliano - Vídeo Oficial do DVD","2015-07-14","HL_uHQDi_0w","list(id = ""HL_uHQDi_0w"", viewCount = ""125007087"", likeCount = ""416792"", dislikeCount = ""14929"", favoriteCount = ""0"", commentCount = ""14905"")","125007087","416792","14929","Marilia Mendonça"
"Marília Mendonça - Entre Quatro Paredes - Vídeo Oficial do DVD","2015-08-17","TOTV-LPQz4I","list(id = ""TOTV-LPQz4I"", viewCount = ""42856951"", likeCount = ""141279"", dislikeCount = ""4803"", favoriteCount = ""0"", commentCount = ""5331"")","42856951","141279","4803","Marilia Mendonça"
"Marília Mendonça - Hoje Somos Só Metade - Vídeo Oficial do DVD","2015-07-24","4FDIWr0K6sA","list(id = ""4FDIWr0K6sA"", viewCount = ""38117402"", likeCount = ""141580"", dislikeCount = ""4149"", favoriteCount = ""0"", commentCount = ""5334"")","38117402","141580","4149","Marilia Mendonça"
"Marília Mendonça - Folgado - Vídeo Oficial do DVD","2015-07-29","2HwD3wliSgw","list(id = ""2HwD3wliSgw"", viewCount = ""85282414"", likeCount = ""269360"", dislikeCount = ""9966"", favoriteCount = ""0"", commentCount = ""12005"")","85282414","269360","9966","Marilia Mendonça"
"Marília Mendonça - Quatro e quinze - Vídeo Oficial do DVD","2015-07-29","RRozxcyu0kI","list(id = ""RRozxcyu0kI"", viewCount = ""76342521"", likeCount = ""197407"", dislikeCount = ""7663"", favoriteCount = ""0"", commentCount = ""7137"")","76342521","197407","7663","Marilia Mendonça"
"Marília Mendonça - Me Desculpe Mas Eu Sou Fiel - Vídeo Oficial do DVD","2015-08-08","hP23CNAyPQ4","list(id = ""hP23CNAyPQ4"", viewCount = ""50970624"", likeCount = ""108608"", dislikeCount = ""4112"", favoriteCount = ""0"", commentCount = ""3664"")","50970624","108608","4112","Marilia Mendonça"
"Marília Mendonça - Essas Nossas Brigas - Vídeo Oficial do DVD","2015-08-09","9B7_KTYrTeM","list(id = ""9B7_KTYrTeM"", viewCount = ""58012892"", likeCount = ""141136"", dislikeCount = ""5554"", favoriteCount = ""0"", commentCount = ""5495"")","58012892","141136","5554","Marilia Mendonça"
